発売日,クロスレビュー(評価),価格帯,ジャンル,メーカー,タイトル,シリーズ,ID,カウント
1997-08-08,-,-,-,NECインターチャネル,魔法少女プリティサミー恐るべし身体測定!核爆発5秒前!!,-,1372,0
1997-08-08,-,-,-,OZクラブ,黒の断章TheLiteraryFragment,-,1373,0
1997-08-08,-,-,-,サダソフト,プラドルDISCVol.5藤崎奈々子,-,1758,0
1997-08-08,-,-,-,アウトリガー工房,ファンタズム,-,1374,0
1997-08-08,-,-,-,イマジニア,ぱにっくちゃん,-,1375,0
1997-08-08,-,-,-,イマジニア,天下制覇,-,1217,0
1997-08-08,-,-,-,カプコン,マーヴル・スーパーヒーローズ,-,990,0
1997-08-08,-,-,-,キングレコード,爆れつハンターR,-,46,0
1997-08-08,-,-,-,スパイク,ルパン三世クロニクル,-,1759,0
1997-08-08,-,-,-,タイトー,パズルボブル3セガネット専用,-,1835,0
1997-08-08,-,-,-,ハドソン,古伝降霊術百物語ほんとにあった怖い話,-,1376,0
1997-08-08,-,-,-,メディアクエスト,ライフスケイプ2ボディーバイオニクス驚異の小宇宙・人体,-,1760,0
1997-08-08,-,-,-,日本物産,テラクレスタ3D,-,1507,0
1997-08-09,-,-,-,ワカ製作所,サターンミュージックスクール,-,1761,0
1997-08-22,-,-,-,ハドソン,ウイルス,-,1377,0
1997-08-22,-,-,-,バンダイビジュアル,恋のサマーファンタジーin宮崎シーガイア,-,1218,0
1997-08-28,-,-,-,エクシング,アーケードギアーズVol.1プリルラ,-,991,0
1997-08-29,-,-,-,ギャガ,ファイナリスト,-,1508,0
1997-08-29,-,-,-,バンダイ,こちら葛飾区亀有公園前派出所中川ランド大レース!の巻,-,1762,0
1997-08-29,-,-,-,バンダイ,機動戦士ガンダム外伝ザ・ブルーディスティニー,-,1509,0
1997-08-29,-,-,-,ビー・ファクトリー,ダークシード2,-,1378,0
1997-08-29,-,-,-,ビー・ファクトリー,アクピョン・ゲームウィズ,-,992,0
1997-09-04,-,-,-,アルトロン,エルフを狩るモノたち花札編,-,1763,0
1997-09-04,-,-,-,コンパイル,ぷよぷよSUNセガネット専用,-,1836,0
1997-09-11,33,-,-,カゼ,デジタルピンボールラストグラディエーターズVer.9.7,-,1764,0
1997-09-11,-,-,-,イマディオ,デザイア,-,1379,0
1997-09-11,-,-,-,セガ/オラシオン,森高千里渡良瀬橋/ララサンシャイン,-,1765,0
1997-09-11,-,-,-,ソフトバンク,アサルトリグス,-,1510,0
1997-09-11,-,-,-,トレジャー,シルエットミラージュ,-,993,0
1997-09-11,-,-,-,コーエー,三國志4withパワーアップキット,-,1219,0
1997-09-11,-,-,-,コーエー,信長の野望天翔記withパワーアップキット,-,1220,0
1997-09-18,-,-,-,アトラス,怒首領蜂,-,1511,0
1997-09-18,-,-,-,ヴァージンインタラクティブ,ソビエトストライク,-,1512,0
1997-09-18,-,-,-,カプコン,ストリートファイターコレクション,-,994,0
1997-09-18,-,-,-,日本クリエイト,マイ・ドリームオンエアが待てなくて,-,1221,0
1997-09-18,-,-,-,日本シスコン,パチスロ完全攻略ユニコレ'97,-,1766,0
1997-09-25,-,-,-,NECインターチャネル,卒業Sグラデュエーション,-,1222,0
1997-09-25,-,-,-,サダソフト,プラドルDISCVol.6吉田里深,-,1767,0
1997-09-25,-,-,-,サダソフト,出動!ミニスカポリス,-,1768,0
1997-09-25,-,-,-,エクシング,アーケードギアーズVol.2ガンフロンティア,-,1513,0
1997-09-25,-,-,-,セガ/コーエー,ゼルドナーシルト,-,47,0
1997-09-25,-,-,-,データム・ポリスター,ルームメイト涼子イン・サマー・バケーション,-,1223,0
1997-09-25,-,-,-,ハドソン,桃太郎道中記,-,1769,0
1997-09-25,-,-,-,バンダイ,機動戦士Zガンダム後編宇宙を駆ける,-,995,0
1997-09-25,-,-,-,バンダイビジュアル,メックウォリア2,-,1514,0
1997-09-25,-,-,-,バンプレスト,スーパーロボット大戦F,-,48,0
1997-09-25,-,-,-,バンプレスト,タイムボカンシリーズボカンと一発!ドロンボー完璧版,-,1515,0
1997-09-25,-,-,-,コーエー,維新の嵐,-,1224,0
1997-09-25,-,-,-,セガ,プロ野球グレイテストナイン'97メークミラクル,-,1128,0
1997-09-25,-,-,-,セガ,新世紀エヴァンゲリオンデジタル・カード・ライブラリ,-,1770,0
1997-10-02,-,-,-,KSS,御意見無用アナーキー・イン・ザ・ニッポン,-,996,0
1997-10-02,-,-,-,SNK,サムライスピリッツ天草降臨,-,997,0
1997-10-02,-,-,-,キッド,きゃんきゃんバニーエクストラ,-,1380,0
1997-10-02,-,-,-,ダイキ,全国制服美少女グランプリファインドラブ,-,1809,0
1997-10-02,-,-,-,コーエー,ウイニングポスト2ファイナル'97,-,1225,0
1997-10-02,-,-,-,コーエー,毛利元就誓いの三矢,-,49,0
1997-10-09,-,-,-,アスク講談社,あすか120%リミテッド,-,998,0
1997-10-09,30,-,-,アテナ,デザエモン2,-,1516,0
1997-10-09,-,-,-,ジャレコ,忍者じゃじゃ丸くん鬼斬忍法帖・金,-,999,0
1997-10-09,-,-,-,セガ/アキ,タクティクスフォーミュラ,-,1771,0
1997-10-09,33,-,FTG,テクモ,デッド・オア・アライブ,-,1000,0
1997-10-09,-,-,-,日本物産,クロス・ロマンス恋と麻雀と花札と,-,1587,0
1997-10-16,-,-,-,ソフトオフィス,ジーベクター,-,1517,0
1997-10-16,-,-,-,メディアリング,タクティカルファイター,-,1226,0
1997-10-23,-,-,-,ソフトオフィス,ぱすてるみゅーず,-,1772,0
1997-10-23,-,-,-,パック・イン・ソフト,スティープ・スロープ・スライダーズ,-,1129,0
1997-10-23,-,-,-,徳間書店,銀河英雄伝説PLUS,-,1227,0
1997-10-23,-,-,-,セガ,ロスト・ワールドジュラシック・パーク,-,1001,0
1997-10-23,-,-,-,セガ,全日本プロレスFEATURINGVIRTUA,-,1002,0
1997-10-30,-,-,-,アトラス,ロンド輪舞曲,-,50,0
1997-10-30,-,-,-,コンパイル,ディスクステーション別冊imissyouセガサターン用CD-ROM付,-,1837,0
1997-10-30,31,-,SHT,メディアクエスト,レイヤーセクション2,-,1518,0
1997-10-30,-,-,-,リバーヒルソフト,ミントン警部の捜査ファイル道化師殺人事件,-,1381,0
1997-10-30,31,-,-,大宮ソフト,カルドセプト,-,1773,0
1997-10-30,-,-,-,セガ,セガエイジスコラムスアーケードコレクション,-,1774,0
1997-11-06,-,-,-,マイクロネット,蒼空の翼ゴータワールド,-,1228,0
1997-11-06,-,-,-,メイクソフトウェア,麻雀学園祭,-,1588,0
1997-11-06,-,-,-,ビクター,ファルコムクラシックス,-,52,0
1997-11-13,-,-,-,アトラス,デビルサマナーソウルハッカーズ,-,51,0
1997-11-13,-,-,-,ココナッツジャパン,フォーミュラグランプリチーム運営シミュレーション,-,1229,0
1997-11-13,-,-,-,ユーメディア,ザ・スターボウリング,-,1130,0
1997-11-13,-,-,-,東映ビデオ,仮面ライダー作戦ファイル1,-,1775,0
1997-11-13,-,-,-,セガ,サクラ大戦蒸気ラジヲショウ,-,1776,0
1997-11-20,-,-,-,BMGジャパン,マスデストラクションお父さんにもできるソフト,-,1519,0
1997-11-20,-,-,-,サダソフト,プラドルDISCVol.7麻生かおり,-,1777,0
1997-11-20,-,-,-,イマジニア,トランスポートタイクーン,-,1230,0
1997-11-20,-,-,-,ズーム,ゼロディバイドザ・ファイナルコンフリクト,-,1003,0
1997-11-20,-,-,-,パック・イン・ソフト,落ちゲー・デザイナー作ってポン!,-,1779,0
1997-11-20,-,-,-,バンダイ,ネクストキング恋の千年王国,-,1780,0
1997-11-20,-,-,-,レイ,ツタンカーメンの謎A.N.K.H,-,1382,0
1997-11-20,-,-,-,角川書店,魔法学園ルナ!,-,53,0
1997-11-20,33,-,SLG,セガ,Jリーグプロサッカークラブをつくろう!2,-,1231,0
1997-11-27,-,-,-,サダソフト,プラドルDISCVol.8古川恵実子,-,1778,0
1997-11-27,-,-,-,アスペクト,ガイアブリーダー,-,1232,0
1997-11-27,-,-,-,エニックス,七ツ風の島物語,-,1383,0
1997-11-27,-,-,-,ヴァージンインタラクティブ,ウォークラフト2ダークサーガ,-,1233,0
1997-11-27,-,-,-,ガイナックス,貞本義行イラストレーションズ,-,1781,0
1997-11-27,32,-,FTG,カプコン,エックスメンVSストリートファイター,-,1004,0
1997-11-27,-,-,-,コナミ,ヴァンダルハーツ失われた古代文明,-,54,0
1997-11-27,-,-,-,シムス,メッセージ・ナビVol.1,-,1782,0
1997-11-27,-,-,-,バンプレスト,グランドレッド,-,1234,0
1997-11-27,-,-,-,ヒューマン,ブルーブレイカー剣よりも微笑みを,-,55,0
1997-11-27,-,-,-,ビング,バブルシンフォニー,-,1005,0
1997-11-27,-,-,-,リバーヒルソフト,リフレインラブあなたに逢いたい,-,1235,0
1997-11-27,-,-,-,セガ,セガエイジスメモリアルセレクションVOL.,-,1783,0
1997-11-27,30,-,RAC,セガ,セガ・ツーリングカー・チャンピオンシップ,-,1067,0
1997-12-04,-,-,-,サダソフト,プラドルDISCVol.9永松恵子,-,1784,0
1997-12-04,-,-,-,エルフ,この世の果てで恋を唄う少女YU-NO,-,1384,0
1997-12-04,-,-,-,コナミ,実況パワフルプロ野球S,-,1132,0
1997-12-04,-,-,-,サクセス,コットン2,-,1520,0
1997-12-04,-,-,-,ハドソン,銀河お嬢様伝説ユナ3ライトニング・エンジェル,-,1385,0
1997-12-04,-,-,-,マイクロビジョン,馬なり1ハロン劇場,-,1236,0
1997-12-04,-,-,-,メディアエンターテイメント,ホップステップあいどる☆,-,1237,0
1997-12-04,-,-,-,増田屋コーポレーション,デジグマックナイトアートコレクション,-,1786,0
1997-12-04,-,-,-,増田屋コーポレーション,デジグラッセンアートコレクション,-,1787,0
1997-12-04,-,-,-,日本物産,バーチャル競艇2,-,1068,0
1997-12-04,-,-,-,セガ,ソニックR,-,1069,0
1997-12-11,-,-,-,サダソフト,プラドルDISCVol.10真崎麻衣,-,1785,0
1997-12-11,-,-,-,アクセラ,マリア君たちが生まれた理由,-,1386,0
1997-12-11,-,-,-,アトラス,プリンセスクラウン,-,56,0
1997-12-11,-,-,-,イマディオ,マリーのアトリエザールブルグの錬金術士,-,57,0
1997-12-11,-,-,-,タカラ,アルカナ・ストライクス,-,1788,0
1997-12-11,-,-,-,ハドソン,サターンボンバーマンファイト!!,-,1006,0
1997-12-11,-,-,-,フォグ,美少女花札紀行みちのく秘湯恋物語スペシャル,-,1007,0
1997-12-11,-,-,-,メディアワークス,悠久の小箱オフィシャルコレクション,-,1789,0
1997-12-11,-,-,-,セガ,シャイニング・フォース3シナリオ1王都の巨神,-,58,0
1997-12-15,-,-,-,ハドソン,銀河お嬢様伝説ユナみかあきたかイラストワークス2,-,1790,0
1997-12-18,-,-,-,ADK,ティンクルスタースプライツ,-,1521,0
1997-12-18,-,-,-,サダソフト,プラドルDISCVol.11廣瀬真弓,-,1791,0
1997-12-18,-,-,-,T&Eソフト,ジュンクラシックC.C＆ロペ倶楽部,-,1133,0
1997-12-18,-,-,-,アスキー,サウンドノベルツクール2,-,1387,0
1997-12-18,-,-,-,アテナ,クローズTHEBATTLEACTIONFORSEGASATURN,-,1008,0
1997-12-18,-,-,-,エニックス,忍ペンまん丸,-,1009,0
1997-12-18,-,-,-,ゲームアーツ,グランディア,-,59,0
1997-12-18,-,-,-,スパイク,DJウォーズ,-,1238,0
1997-12-18,-,-,-,ナグザット,究極タイガー2プラス,-,1522,0
1997-12-18,-,-,-,パイ,テクストート・ルドアルカナ戦記,-,1792,0
1997-12-18,-,-,-,ビクター,大江戸ルネッサンス,-,1239,0
1997-12-18,-,-,-,バンダイ,エムジェイザミステリーホスピタル,-,1388,0
1997-12-18,-,-,-,ポニーキャニオン,ザップ!スノーボーディングトリックス'98,-,1134,0
1997-12-18,-,-,-,レイ・アップ,ユニバーサルナッツ,-,1389,0
1997-12-18,-,-,-,コーエー,水滸伝天導一〇八星,-,1240,0
1997-12-18,-,-,-,講談社,ウルトラマン図鑑2,-,1793,0
1997-12-23,-,-,-,SNK,リアルバウト餓狼伝説スペシャル,-,1010,0
1997-12-23,-,-,-,TGL,ティルク青い海から来た少女,-,60,0
1997-12-23,-,-,-,アークシステムワークス,ウィザーズハーモニー2,-,1241,0
1997-12-23,-,-,-,エクシング,プリズナーオブアイス邪神降臨,-,1390,0
1997-12-23,-,-,-,アトラス,デビルサマナーソウルハッカーズ悪魔全書第二集,-,1794,0
1997-12-23,-,-,-,ジーク,反射でスパーク!,-,1011,0
1998-01-15,-,-,-,BMGジャパン,ジャングルパーク,-,1391,0
1998-01-15,-,-,-,TEN研究所,SANKYOFEVERS実機シミュレーションVol.2,-,1820,0
1998-01-15,-,-,-,アルトロン,じゃんぐリズム,-,1795,0
1998-01-15,-,-,-,キッド,放課後恋愛クラブ恋のエチュード,-,1392,0
1998-01-15,-,-,-,キングレコード,マリオ武者野の超将棋塾,-,1550,0
1998-01-15,-,-,-,ハドソン,金田一少年の事件簿星見島悲しみの復讐鬼,-,1393,0
1998-01-15,-,-,-,ユーメディア,ザ・スターボウリングVol.2,-,1131,0
1998-01-15,-,-,-,小学館プロダクション,卒業アルバム,-,1796,0
1998-01-22,-,-,-,NECインターチャネル,センチメンタルグラフティ,-,1242,0
1998-01-22,-,-,-,クインテット,ソロ・クライシス,-,1243,0
1998-01-22,-,-,-,ショウエイシステム,ウィザードリィネメシス,-,61,0
1998-01-22,34,-,ADV,チュンソフト,サウンドノベル街,-,1394,0
1998-01-29,35,-,RPG,セガ,アゼルパンツァードラグーンRPG,-,62,0
1998-01-29,-,-,-,NECインターチャネル,魔法少女プリティサミーハートのきもち,-,1395,0
1998-01-29,-,-,-,TGL,ファーランドサーガ,-,1244,0
1998-01-29,-,-,-,キッド,ガンブレイズS,-,63,0
1998-01-29,-,-,-,キッド,坂本竜馬維新開国,-,1245,0
1998-01-29,-,-,-,サンソフト,フォトジェニック,-,1246,0
1998-01-29,-,-,-,シムス,本格将棋指南若松将棋塾,-,1548,0
1998-01-29,-,-,-,ネバーランドカンパニー,仙窟活龍大戦カオスシード,-,1247,0
1998-01-29,-,-,-,バンダイ,セガサターンで発見!!たまごっちパーク,-,1248,0
1998-01-29,-,-,-,バンプレスト,速攻生徒会,-,1012,0
1998-01-29,-,-,-,マイクロキャビン,NOONヌーン,-,1797,0
1998-01-29,-,-,-,メディアクエスト,ウノデラックス,-,1798,0
1998-01-29,-,-,-,コーエー,大航海時代外伝,-,1249,0
1998-02-05,32,-,SPT,セガ,ウィンターヒート冬季競技11種,-,1135,0
1998-02-05,-,-,-,CRI,くのいち捕物帖,-,1396,0
1998-02-11,-,-,-,キッド,テナントウォーズ,-,1250,0
1998-02-11,-,-,-,バンダイ,SDガンダムジーセンチュリーS,-,1251,0
1998-02-19,-,-,-,セガ,プロ野球チームもつくろう!,-,1252,0
1998-02-19,-,-,-,セガ,バーチャコップスペシャルパック,-,1523,0
1998-02-19,-,-,-,データム・ポリスター,すごべんちゃードラゴンマスターシルク外伝,-,1799,0
1998-02-26,-,-,-,セガ,セガエイジスパワードリフト,-,1070,0
1998-02-26,32,-,-,セガ,バーニングレンジャー,-,1013,0
1998-02-26,-,-,-,イマディオ,イヴバースト・エラー＆デザイアバリューパック,-,1397,0
1998-02-26,-,-,-,エレクトロニック・アーツ,バトルガレッガ,-,1524,0
1998-02-26,-,-,-,コナミ,Jリーグ実況炎のストライカー,-,1136,0
1998-02-26,-,-,-,シムス,ステラアサルトSS,-,1525,0
1998-02-26,-,-,-,シムス,メッセージ・ナビVol.2,-,1800,0
1998-02-26,-,-,-,ジャレコ,スーチーパイアドベンチャードキドキナイトメア,-,1801,0
1998-02-26,-,-,-,データイースト,慟哭そして…,-,1398,0
1998-02-26,-,-,-,ネクストン,パチンコホール新装大開店,-,1253,0
1998-02-26,-,-,-,ハドソン,白き魔女もうひとつの英雄伝説-,-,64,0
1998-02-26,-,-,-,メサイヤ,ラングリッサードラマティックエディション,-,65,0
1998-02-26,-,-,-,メディアワークス,悠久幻想曲セカンドアルバム,-,1254,0
1998-03-05,-,-,-,セガ,セガワールドワイドサッカー'98,-,1137,0
1998-03-05,-,-,-,エクシング,アーケードギアーズVol.3ワンダー3,-,1802,0
1998-03-05,-,-,-,ゲームバンク,ワイプアウトXL,-,1071,0
1998-03-05,-,-,-,パック・イン・ソフト,ナイル河の夜明け,-,1255,0
1998-03-05,-,-,-,ハドソン,電波少年的ゲーム,-,1803,0
1998-03-05,-,-,-,マイクロネット,バーチャル麻雀,-,1589,0
1998-03-12,-,-,-,アクレイムジャパン,タイムコマンドー,-,1014,0
1998-03-12,-,-,-,イマディオ,イヴザ・ロストワン,-,1399,0
1998-03-12,-,-,-,キッド,Piaキャロットへようこそ!!,-,1400,0
1998-03-12,-,-,-,ヒューマン,ザ・コンビニ2全国チェーン展開だ!,-,1256,0
1998-03-19,-,-,-,インクリメントP,プリンセスクエスト,-,66,0
1998-03-26,-,-,-,セガ,ザ・ハウス・オブ・ザ・デッド,-,1526,0
1998-03-26,-,-,-,セガ,プロ野球グレイテストナイン'98,-,1138,0
1998-03-26,-,-,-,セガ,新世紀エヴァンゲリオン鋼鉄のガールフレンド,-,1401,0
1998-03-26,-,-,-,BMGジャパン,クーリエ・クライシス,-,1015,0
1998-03-26,-,-,-,SNK,ザ・キング・オブ・ファイターズ'97,-,1016,0
1998-03-26,-,-,-,ゲームバンク,プライマルレイジ,-,1017,0
1998-03-26,-,-,-,ゲームバンク,ヘクセン,-,1019,0
1998-03-26,32,-,-,コナミ,ときめきメモリアルドラマシリーズVol.2彩のラブソング,-,1402,0
1998-03-26,-,-,-,コナミ,吉村将棋,-,1551,0
1998-03-26,-,-,-,タカラ,チョロQパーク,-,1072,0
1998-03-26,-,-,-,ビクター,ダンジョン・マスターネクサス,-,67,0
1998-03-26,-,-,-,メディアクエスト,クロック!パウパウアイランド,-,1018,0
1998-03-26,-,-,-,コーエー,提督の決断3withパワーアップキット,-,1257,0
1998-03-26,-,-,-,電子メディアサービス,テクノモーター,-,1804,0
1998-04-02,-,-,-,セガ,セガエイジスファンタシースターコレクション,-,68,0
1998-04-02,-,-,-,セガ,ドラゴンフォース2神去りし大地に,-,69,0
1998-04-02,-,-,-,コンパイル,わくわくぷよぷよダンジョン,-,70,0
1998-04-02,-,-,-,テクノソフト,組み立てバトルくっつけっと,-,1258,0
1998-04-02,-,-,-,パック・イン・ソフト,湾岸トライアルラブ,-,1073,0
1998-04-02,-,-,-,ヒューマン,サウンド・キューブ,-,1805,0
1998-04-02,-,-,-,コーエー,ウイニングポスト3,-,1259,0
1998-04-02,-,-,-,コーエー,信長の野望将星録,-,1260,0
1998-04-04,33,-,-,セガ,サクラ大戦2君、死にたもうことなかれ,-,525,0
1998-04-09,-,-,-,ユービーアイソフト,テニス・アリーナ,-,1139,0
1998-04-09,-,-,-,エニックス,リヴンザ・シークェル・トゥ・ミスト,-,1404,0
1998-04-09,33,-,-,バンダイ,機動戦士ガンダムギレンの野望,-,1261,0
1998-04-09,-,-,-,コーエー,信長の野望戦国群雄伝,-,1262,0
1998-04-09,-,-,-,小学館プロダクション,卒業3ウエディング・ベル,-,1263,0
1998-04-09,-,-,-,翔泳社,あやかし忍伝くの一番プラス,-,1264,0
1998-04-16,31,-,FTG,カプコン,ヴァンパイアセイヴァー,-,1020,0
1998-04-16,-,-,-,ハドソン,ボンバーマンウォーズ,-,1021,0
1998-04-16,-,-,-,マイクロキャビン,サバキ,-,1022,0
1998-04-16,-,-,-,マイクロキャビン,英雄志願,-,71,0
1998-04-23,-,-,-,キッド,ゲームで青春,-,1806,0
1998-04-23,-,-,-,ゲームアーツ,ガングリフォン2,-,1527,0
1998-04-23,-,-,-,タカラ,ツアーパーティー卒業旅行にいこう,-,1807,0
1998-04-23,-,-,-,バンプレスト,スーパーロボット大戦F完結編,-,48,0
1998-04-23,-,-,-,毎日コミュニケーションズ,ひみつ戦隊メタモルV,-,1405,0
1998-04-29,30,-,SRPG,セガ,シャイニング・フォース3シナリオ2狙われた神子,-,73,0
1998-04-29,-,-,-,データム・ポリスター,ルームメイト3涼子風の輝く朝に,-,1265,0
1998-04-29,-,-,-,メディアクエスト,スーパーテンポ,-,1023,0
1998-05-07,-,-,-,イマディオ,イヴザ・ロストワン＆デザイアバリューパック,-,1406,0
1998-05-21,-,-,-,イマディオ,メルティランサーリインフォース,-,1266,0
1998-05-21,-,-,-,スティング,バロック,-,74,0
1998-05-21,-,-,-,セタ,スーパーリアル麻雀P7,-,1590,0
1998-05-21,-,-,-,ハドソン,シャドウズ・オブ・ザ・タスク,-,1267,0
1998-05-21,-,-,-,ビデオシステム,アイドル麻雀ファイナルロマンス4,-,1591,0
1998-05-28,-,-,-,セガ,少女革命ウテナいつか革命される物語,-,1407,0
1998-05-28,-,-,-,KSS,無人島物語Rふたりのラブラブ愛ランド,-,1268,0
1998-05-28,-,-,-,ゲームアーツ,グランディアデジタルミュージアム,-,75,0
1998-05-28,-,-,-,ジャレコ,GT24,-,1074,0
1998-05-28,-,-,-,ソシエッタ代官山,王様げーむ,-,1808,0
1998-06-04,-,-,-,ダイキ,ファインドラブ2ザ・プロローグ,-,1809,0
1998-06-11,-,-,-,セガ,ワールドカップ'98フランス,-,1140,0
1998-06-11,-,-,-,アスキーサムシングッド,AI将棋2,-,1552,0
1998-06-11,-,-,-,タカラ,エーベルージュスペシャル恋と魔法の学園生活,-,1269,0
1998-06-18,-,-,-,アスキー,リンダキューブ完全版,-,76,0
1998-06-18,-,-,-,ガイナックス,プリンセスメーカーゆめみる妖精,-,1270,0
1998-06-18,-,-,-,ビクター,村越正海の爆釣日本列島,-,1141,0
1998-06-18,-,-,-,メサイヤ,ラングリッサー5ジエンドオブレジェンド,-,77,0
1998-06-18,-,-,-,講談社,ウルトラマン図鑑3,-,1810,0
1998-06-18,-,-,-,増田屋コーポレーション,ケリオトッセ!,-,1024,0
1998-06-25,-,-,-,アスキー,ゲームベーシックフォーセガサターン,-,1811,0
1998-06-25,-,-,-,カプコン,スーパーアドベンチャーロックマン,-,1408,0
1998-06-25,32,-,ACT,コナミ,悪魔城ドラキュラX月下の夜想曲,-,78,0
1998-06-25,-,-,-,セガ,日本代表チームの監督になろう!,-,79,0
1998-06-25,30,-,ADV,ワークジャム,クロス探偵物語もつれた7つのラビリンス,-,1409,0
1998-06-25,-,-,-,講談社,水木しげるの妖怪図鑑総集編,-,1812,0
1998-06-25,-,-,-,講談社,頭文字D公道最速伝説,-,1075,0
1998-07-02,-,-,-,セガ,セガエイジスギャラクシーフォース2,-,1528,0
1998-07-02,-,-,-,アトラス,ソルディバイド,-,1529,0
1998-07-02,-,-,-,イマディオ,イヴバースト・エラー＆＆イヴザ・ロストワンバリューパック,-,1410,0
1998-07-02,-,-,-,スターライトマリー,アナザー・メモリーズ,-,1271,0
1998-07-02,-,-,-,ナグザット,もってけたまごwithがんばれ!かものはし,-,1025,0
1998-07-02,-,-,-,コーエー,ドルイド闇への追跡者,-,80,0
1998-07-09,-,-,-,カプコン,ポケットファイター,-,1026,0
1998-07-09,-,-,-,クインテット,コード・アール,-,1076,0
1998-07-09,31,-,ADV,データイースト,探偵神宮寺三郎夢の終わりに,-,1411,0
1998-07-16,-,-,-,セガ,ディープ・フィアー,-,1027,0
1998-07-16,-,-,-,アルトロン,エルフを狩るモノたち2,-,1412,0
1998-07-23,-,-,-,キッド,ハイスクールテラストーリー,-,1413,0
1998-07-23,-,-,-,クリスタルビジョン,お嬢様を狙え!!,-,1414,0
1998-07-23,-,-,-,コナミ,コナミアンティークスMSXコレクションウルトラパック,-,1813,0
1998-07-23,-,-,-,コンパイル,魔導物語,-,81,0
1998-07-23,-,-,-,トレジャー,レイディアントシルバーガン,-,1530,0
1998-07-23,-,-,-,角川書店,ルナ2エターナルブルー,-,82,0
1998-07-30,-,-,-,アルトロン,わくわくモンスター,-,1814,0
1998-07-30,-,-,-,ビスコ,ラブリーポップ2in1雀じゃん恋しましょ,-,1592,0
1998-07-30,-,-,-,ビング,バックガイナーよみがえる勇者たち覚醒編「ガイナー転生」,-,1272,0
1998-07-30,-,-,-,メサイヤ,ドリーム・ジェネレーション恋か？仕事か!？…,-,1273,0
1998-07-30,-,-,-,メディアワークス,お嬢様特急,-,1415,0
1998-07-30,-,-,-,ワカ製作所,サターンミュージックスクール2,-,1815,0
1998-07-30,-,-,-,コーエー,アンジェリークデュエット,-,1274,0
1998-08-06,-,-,-,セガ,バッケンローダー,-,83,0
1998-08-06,-,-,-,セガ,プロ野球グレイテストナイン'98サマーアクション,-,1142,0
1998-08-06,-,-,-,SNK,サムライスピリッツベストコレクション斬紅郎無双剣＆天草降臨,-,1028,0
1998-08-06,-,-,-,SNK,リアルバウト餓狼伝説ベストコレクション,-,1029,0
1998-08-06,-,-,-,アスミック,ルパン三世ピラミッドの賢者,-,1531,0
1998-08-06,-,-,-,カマタアンドパートナーズ,斬魔超奥義ヴァルハリアン,-,84,0
1998-08-06,-,-,-,サクセス,ガーディアンフォース,-,1532,0
1998-08-06,-,-,-,サンソフト,アストラスーパースターズ,-,1030,0
1998-08-20,-,-,-,エクシング,アーケードギアーズイメージファイト＆X-マルチプライ,-,1533,0
1998-08-20,-,-,-,毎日コミュニケーションズ,海辺でリーチ!,-,1593,0
1998-08-27,32,-,-,NECインターチャネル,ブラックマトリクス,-,1280,0
1998-08-27,-,-,-,TGL,魔法使いになる方法,-,85,0
1998-08-27,-,-,-,カプコン,カプコンジェネレーション第1集撃墜王の時代,-,1534,0
1998-09-03,-,-,-,角川書店,スレイヤーズろいやる2,-,86,0
1998-09-17,-,-,-,アスキー,シミュレーションRPGツクール,-,87,0
1998-09-17,-,-,-,コナミ,幻想水滸伝,-,88,0
1998-09-23,32,-,SRPG,セガ,シャイニング・フォース3シナリオ3氷壁の邪神宮,-,89,0
1998-09-23,-,-,-,セガ,機動戦艦ナデシコTheblankof3years,-,1416,0
1998-09-23,-,-,-,GMF,英雄伝説1＆2TheLegendofHeroes,-,90,0
1998-09-23,-,-,-,TGL,スチーム・ハーツ,-,1535,0
1998-09-23,-,-,-,アルトロン,ソルヴァイス,-,91,0
1998-09-23,-,-,-,カプコン,カプコンジェネレーション第2集魔界と騎士,-,1031,0
1998-09-23,-,-,-,バンダイ,デジタルモンスターVer.Sデジモンテイマーズ,-,1281,0
1998-09-23,-,-,-,メイクソフトウェア,麻雀学園祭DX前日にまつわる奮戦記,-,1594,0
1998-10-01,-,-,-,SNK,ザ・キング・オブ・ファイターズベストコレクション,-,1032,0
1998-10-01,30,-,-,タカラ,電車でGO!EX,-,1282,0
1998-10-01,-,-,-,ビング,バックガイナーよみがえる勇者たち飛翔編「うらぎりの戦場」,-,1283,0
1998-10-01,-,-,-,メディアギャロップ,桜通信,-,1417,0
1998-10-01,-,-,-,徳間書店,初恋物語,-,1275,0
1998-10-08,-,-,-,NECインターチャネル,Piaキャロットへようこそ!!2,-,1418,0
1998-10-08,-,-,-,サクセス,コットンブーメラン,-,1537,0
1998-10-08,-,-,-,バンダイ,機動戦士ガンダムギレンの野望攻略指令書,-,1276,0
1998-10-15,-,-,-,セガ,セガエイジスアイラブミッキーマウスふしぎのお城大冒険アイラブドナルドグルジア王の秘宝,-,1033,0
1998-10-15,-,-,-,カプコン,カプコンジェネレーション第3集ここに歴史はじまる,-,1536,0
1998-10-22,-,-,-,アルトロン,ロックス,-,1816,0
1998-10-22,-,-,-,カプコン,マーヴル・スーパーヒーローズVSストリートファイター,-,1034,0
1998-10-22,-,-,-,ビング,ミズバク大冒険,-,1035,0
1998-10-22,-,-,-,彩京,ストライカーズ19452,-,1538,0
1998-10-29,-,-,-,セガ,せがた三四郎真剣遊戯,-,1817,0
1998-10-29,-,-,-,アルトロン,本格花札,-,1818,0
